location,date,stringency_index,adjusted_new_cases,adjusted_new_deaths,adjusted_new_cases_per_million,adjusted_new_deaths_per_million,adjusted_total_cases,adjusted_total_deaths
Hungary,2022-01-31,28.61,243531.78869956688,1553.3076455511998,24433.06522,155.84029999999998,1406124.204324816,37562.9423279944
Hungary,2022-02-28,28.35,191993.98645883167,1780.7964083952,19262.37892,178.6638,1598118.1907836476,39343.738736389605
Hungary,2022-03-31,11.11,52748.12897526401,1064.6934590544001,5292.116000000001,106.8186,1650866.3197589116,40408.432195444
Hungary,2022-04-30,11.11,40299.71601987088,511.7084298648,4043.19122,51.338699999999996,1691166.0357787826,40920.1406253088
Hungary,2022-05-31,11.11,13743.201427941443,214.19736296,1378.8283600000002,21.49,1704909.237206724,41134.3379882688
Hungary,2022-06-30,11.11,8485.364244549599,98.00052638879998,851.3199,9.832199999999998,1713394.6014512735,41232.338514657604
Hungary,2022-07-31,11.11,30631.920135805118,100.1006373416,3073.24028,10.0429,1744026.5215870787,41332.439151999206
Hungary,2022-08-31,11.11,68114.11713474944,350.6906206664,6833.75536,35.184099999999994,1812140.638721828,41683.129772665605
Hungary,2022-09-30,11.11,37387.90291422096,148.403189256,3751.0547400000005,14.889,1849528.541636049,41831.532961921606
Hungary,2022-10-31,11.11,38844.21812650993,304.50213393039996,3897.1639800000003,30.550099999999997,1888372.759762559,42136.03509585201
Hungary,2022-11-30,11.11,20367.988172034722,244.303604692,2043.4801800000002,24.5105,1908740.7479345938,42380.33870054401
Hungary,2022-12-31,11.11,15960.473254955523,145.59141279760001,1601.2828800000002,14.6069,1924701.2211895494,42525.93011334161
Iceland,2020-01-31,16.67,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2020-02-29,16.67,12.300019003500001,0.0,32.984500000000004,0.0,12.300019003500001,0.0
Iceland,2020-03-31,53.7,1147.000031901,2.000251692,3075.867,5.364,1159.3000509045,2.000251692
Iceland,2020-04-30,53.7,644.000124873,8.000260962,1726.991,21.454,1803.3001757775,10.000512654000001
Iceland,2020-05-31,39.81,11.47991580978,0.0,30.78526,0.0,1814.7800915872801,10.000512654000001
Iceland,2020-06-30,39.81,11.47991580978,0.0,30.78526,0.0,1826.2600073970602,10.000512654000001
Iceland,2020-07-31,46.3,34.000176831,0.0,91.177,0.0,1860.2601842280603,10.000512654000001
Iceland,2020-08-31,46.3,255.99977401499999,0.0,686.505,0.0,2116.2599582430603,10.000512654000001
Iceland,2020-09-30,37.96,450.18008396718,0.0,1207.23106,0.0,2566.4400422102403,10.000512654000001
Iceland,2020-10-31,52.78,1853.0001282629999,2.000251692,4969.120999999999,5.364,4419.44017047324,12.000764346
Iceland,2020-11-30,52.78,876.999987654,14.000270231999998,2351.818,37.544,5296.44015812724,26.001034578
Iceland,2020-12-31,52.78,339.999903795,2.000251692,911.765,5.364,5636.44006192224,28.001286269999998
Iceland,2021-01-31,44.44,286.000193268,1.000125846,766.9559999999999,2.682,5922.440255190239,29.001412115999997
Iceland,2021-02-28,40.74,38.54026339794,0.0,103.35198000000001,0.0,5960.98051858818,29.001412115999997
Iceland,2021-03-31,65.74,128.999826402,0.0,345.934,0.0,6089.980344990179,29.001412115999997
Iceland,2021-04-30,50.0,211.000077393,0.0,565.831,0.0,6300.980422383179,29.001412115999997
Iceland,2021-05-31,37.96,127.9201976364,0.7000880921999999,343.0388,1.8773999999999997,6428.900620019579,29.7015002082
Iceland,2021-06-30,23.15,54.120083615400006,0.0,145.13180000000003,0.0,6483.020703634979,29.7015002082
Iceland,2021-07-31,32.41,540.3804271798201,0.0,1449.11794,0.0,7023.401130814799,29.7015002082
Iceland,2021-08-31,32.41,2788.8202316541,2.1000032445,7478.6747,5.6315,9812.2213624689,31.801503452699997
Iceland,2021-09-30,32.41,831.4797557343002,0.0,2229.7481000000002,0.0,10643.7011182032,31.801503452699997
Iceland,2021-10-31,30.56,1655.5801116274201,0.7000880921999999,4439.70714,1.8773999999999997,12299.28122983062,32.501591544899995
Iceland,2021-11-30,41.67,3308.6999136736804,0.7000880921999999,8872.816560000001,1.8773999999999997,15607.981143504301,33.20167963709999
Iceland,2021-12-31,40.74,5280.80010661722,1.4001761843999998,14161.32374,3.7547999999999995,20888.781250121523,34.601855821499996
Iceland,2022-01-31,35.83,28672.93985959878,4.200006489,76891.14826,11.263,49561.7211097203,38.8018623105
Iceland,2022-02-28,11.11,45063.100006471446,11.199843282599998,120844.02648,30.0342,94624.82111619174,50.0017055931
Iceland,2022-03-31,11.11,46895.79978018835,19.6001172927,125758.70878000002,52.5609,141520.6208963801,69.6018228858
Iceland,2022-04-30,11.11,5237.34014139834,16.099937863799997,14044.77878,43.1746,146757.96103777844,85.7017607496
Iceland,2022-05-31,11.11,2830.6399904855402,0.7000880921999999,7590.821180000001,1.8773999999999997,149588.60102826398,86.4018488418
Iceland,2022-06-30,11.11,5342.29989585426,2.7998303046000004,14326.245420000001,7.5082,154930.90092411824,89.20167914640001
Iceland,2022-07-31,11.11,9644.83981610844,1.3999151523000002,25864.20548,3.7541,164575.74074022667,90.60159429870001
Iceland,2022-08-31,11.11,2400.13993692396,0.0,6436.36532,0.0,166975.88067715062,90.60159429870001
Iceland,2022-09-30,11.11,1041.4001819875202,0.0,2792.6838400000006,0.0,168017.28085913815,90.60159429870001
Iceland,2022-10-31,11.11,1036.48017438612,0.0,2779.4900400000006,0.0,169053.76103352426,90.60159429870001
Iceland,2022-11-30,5.56,955.3000489630202,48.300074623499995,2561.7923400000004,129.5245,170009.0610824873,138.9016689222
Iceland,2022-12-31,5.56,945.45972797976,0.0,2535.40392,0.0,170954.52081046705,138.9016689222
India,2020-01-31,10.19,4.648327833600001,0.0,0.0032800000000000004,0.0,4.648327833600001,0.0
India,2020-02-29,10.19,4.648327833600001,0.0,0.0032800000000000004,0.0,9.296655667200001,0.0
India,2020-03-31,100.0,1244.27799936,32.594981759999996,0.878,0.023,1253.5746550272,32.594981759999996
India,2020-04-30,96.3,31797.11329344,1040.2050700799998,22.437,0.734,33050.6879484672,1072.80005184
India,2020-05-31,81.94,149089.44657024,4094.21314368,105.202,2.889,182140.1345187072,5167.0131955199995
India,2020-06-30,87.5,384698.7292896,11724.27322176,271.455,8.273,566838.8638083072,16891.28641728
India,2020-07-31,87.5,1072029.10966272,18855.488361599997,756.456,13.305,1638867.9734710273,35746.77477888
India,2020-08-31,85.65,1982374.35523776,28724.681969279998,1398.823,20.269,3621242.3287087874,64471.456748159995
India,2020-09-30,70.83,2604517.60643712,33024.38521536,1837.826,23.303,6225759.935145907,97495.84196352
India,2020-10-31,58.8,1911356.9758483202,24144.378445439997,1348.711,17.037,8137116.910994227,121640.22040896
India,2020-11-30,66.2,1294573.4733888002,15499.622413439998,913.49,10.937,9431690.384383027,137139.8428224
India,2020-12-31,66.2,834982.81339968,11600.97916032,589.189,8.186,10266673.197782706,148740.82198272
India,2021-01-31,61.57,479510.44536384003,5539.72972608,338.357,3.909,10746183.643146547,154280.5517088
India,2021-02-28,63.43,350542.02275135997,2777.6593151999996,247.353,1.96,11096725.665897906,157058.211024
India,2021-03-31,57.87,1052602.50053376,5416.43566464,742.748,3.822,12149328.166431665,162474.64668864
India,2021-04-30,73.61,6613638.0072998395,45859.7221632,4666.782,32.36,18762966.173731506,208334.36885184
India,2021-05-31,81.94,9284558.67744768,120768.65894016,6551.464,85.218,28047524.851179186,329103.027792
India,2021-06-30,81.94,2315315.08783872,69353.61814656,1633.756,48.938,30362839.939017907,398456.64593855996
India,2021-07-31,74.54,1251144.2031264002,25357.478636159998,882.845,17.893,31613984.142144307,423814.1245747199
India,2021-08-31,69.38,1154888.38764288,14747.103486720001,814.924,10.406,32768872.529787187,438561.22806143994
India,2021-09-30,62.95,971103.7087488001,9500.72859648,685.24,6.704,33739976.238535985,448061.9566579199
India,2021-10-31,53.72,533317.674384,10122.86759616,376.325,7.143,34273293.91291998,458184.8242540799
India,2021-11-30,56.06,314518.89921408,10794.607655040001,221.934,7.617,34587812.812134065,468979.4319091199
India,2021-12-31,68.64,250979.94237887996,12098.40692544,177.099,8.537,34838792.75451294,481077.8388345599
India,2022-01-31,75.92,6463635.901240319,13966.241097600001,4560.936,9.855,41302428.65575326,495044.0799321599
India,2022-02-28,64.33,1621688.20729344,18791.715571200002,1144.312,13.26,42924116.863046706,513835.7955033599
India,2022-03-31,43.06,100308.93060672,7284.269836799999,70.781,5.14,43024425.79365343,521120.0653401599
India,2022-04-30,37.04,42167.305942502404,1870.9519530239997,29.754520000000003,1.3201999999999998,43066593.099595934,522991.01729318395
India,2022-05-31,37.04,67425.15730832641,577.3563290879999,47.577220000000004,0.40739999999999993,43134018.25690426,523568.37362227193
India,2022-06-30,37.04,241142.46510562557,342.24730847999996,170.15738,0.24149999999999996,43375160.72200988,523910.6209307519
India,2022-07-31,37.04,465468.44219124486,868.0185359999999,328.44854000000004,0.6124999999999999,43840629.164201126,524778.639466752
India,2022-08-31,31.48,335034.03901651205,1060.470645696,236.41010000000003,0.7483,44175663.20321764,525839.110112448
India,2022-09-30,31.48,130308.89832322561,529.7393122560001,91.94988000000001,0.3738,44305972.10154086,526368.849424704
India,2022-10-31,31.48,54356.38360415999,276.7739103359999,38.3555,0.19529999999999992,44360328.485145025,526645.6233350399
India,2022-11-30,28.7,15991.409829542401,1118.0078743679999,11.28402,0.7888999999999999,44376319.89497457,527763.6312094079
India,2022-12-31,28.7,4945.820814950401,56.545207487999996,3.4899200000000006,0.0399,44381265.71578952,527820.1764168959
Indonesia,2020-01-31,13.89,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,2020-02-29,28.7,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,2020-03-31,50.93,1532.0629739839999,136.64866662400001,5.561,0.496,1532.0629739839999,136.64866662400001
Indonesia,2020-04-30,80.09,8590.13190592,655.4176973760001,31.18,2.379,10122.194879904,792.0663640000001
Indonesia,2020-05-31,71.76,16355.963790592,820.4430024320001,59.368,2.978,26478.158670496,1612.5093664320002
Indonesia,2020-06-30,62.5,29912.007422112,1262.8981608959998,108.573,4.584,56390.166092608,2875.407527328
Indonesia,2020-07-31,62.5,51990.40962892799,2255.529503328,188.712,8.187,108380.57572153599,5130.9370306559995
Indonesia,2020-08-31,59.72,66419.792520928,2285.559149824,241.087,8.296,174800.36824246397,7416.49618048
Indonesia,2020-09-30,72.69,112212.523915232,3323.6482140159997,407.303,12.064,287012.89215769595,10740.144394496
Indonesia,2020-10-31,54.17,123079.674429312,3129.144265152,446.748,11.358,410092.56658700795,13869.288659647998
Indonesia,2020-11-30,68.06,128794.94981059199,3075.697004416,467.493,11.164,538887.5163976,16944.985664064
Indonesia,2020-12-31,68.06,204315.378227872,5192.373830368,741.6129999999999,18.847,743202.8946254719,22137.359494432
Indonesia,2021-01-31,68.06,335116.253324128,7860.604347008,1216.387,28.532,1078319.1479496,29997.96384144
Indonesia,2021-02-28,68.06,256319.287422656,6167.6485881280005,930.374,22.387,1334638.435372256,36165.612429568
Indonesia,2021-03-31,71.76,177077.11134928,4692.338891008,642.745,17.032,1511715.546721536,40857.951320576
Indonesia,2021-04-30,71.76,156656.400729312,4662.309244512,568.623,16.923000000000002,1668371.947450848,45520.260565088
Indonesia,2021-05-31,71.76,153334.95652604802,5057.102670464001,556.567,18.356,1821706.903976896,50577.363235552
Indonesia,2021-06-30,71.76,356569.267480064,7913.2251037119995,1294.256,28.723,2178276.17145696,58490.588339264
Indonesia,2021-07-31,71.55,1231385.4906652481,35627.83380608,4469.617,129.32,3409661.662122208,94118.422145344
Indonesia,2021-08-31,71.4,680142.5654932801,38904.095788927996,2468.745,141.212,4089804.227615488,133022.517934272
Indonesia,2021-09-30,67.95,125303.245776736,8915.22349184,454.819,32.36,4215107.473392224,141937.741426112
Indonesia,2021-10-31,59.16,29253.834711295996,1466.2181527680002,106.184,5.322,4244361.3081035195,143403.95957888002
Indonesia,2021-11-30,61.5,12050.428786560002,424.823072448,43.74,1.542,4256411.736890079,143828.78265132802
Indonesia,2021-12-31,66.69,6311.184788352,264.205788896,22.908,0.959,4262722.921678431,144092.98844022403
Indonesia,2022-01-31,60.85,90650.411227072,225.91110208,329.038,0.8200000000000001,4353373.332905503,144318.89954230402
Indonesia,2022-02-28,60.51,1211078.2865990081,4015.1565874559997,4395.907,14.574,5564451.619504511,148334.05612976002
Indonesia,2022-03-31,50.27,448369.896818336,6753.91544816,1627.469,24.515,6012821.516322847,155087.97157792002
Indonesia,2022-04-30,43.15,33977.856256864005,1167.299194528,123.331,4.237,6046799.3725797115,156255.270772448
Indonesia,2022-05-31,41.89,6705.041509734401,234.31389307199998,24.337600000000002,0.8505,6053504.414089446,156489.58466552
Indonesia,2022-06-30,29.94,27459.042635619844,102.4038495648,99.66936000000001,0.3717,6080963.456725066,156591.9885150848
Indonesia,2022-07-31,29.81,97282.9683332,179.5442258848,353.1125,0.6517,6178246.425058265,156771.53274096962
Indonesia,2022-08-31,29.96,124402.69249349569,400.5514040416,451.5502200000001,1.4539,6302649.117551761,157172.0841450112
Indonesia,2022-09-30,29.92,59708.98201305025,382.2305646656,216.72846,1.3874,6362358.099564811,157554.3147096768
Indonesia,2022-10-31,29.89,50392.8599854752,362.94547058559994,182.91330000000002,1.3174,6412750.959550287,157917.2601802624
Indonesia,2022-11-30,32.16,140847.6652583072,839.4801453023998,511.2413000000001,3.0470999999999995,6553598.624808594,158756.7403255648
Indonesia,2022-12-31,14.93,45076.49402022657,547.3109699903999,163.61624000000003,1.9866,6598675.11882882,159304.0512955552
Iran,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,2020-02-29,20.37,318.11083149456005,23.8023926784,3.5924200000000006,0.2688,318.11083149456005,23.8023926784
Iran,2020-03-31,57.41,41106.856126392,2723.107067136,464.219,30.752,41424.96695788656,2746.9094598143997
Iran,2020-04-30,53.7,52161.774687216006,3199.8633252480004,589.062,36.136,93586.74164510256,5946.7727850624
Iran,2020-05-31,44.44,55293.188423399995,1776.944248056,624.425,20.067,148879.93006850255,7723.7170331184
Iran,2020-06-30,41.67,62529.21851629249,2055.1878428256,706.1413600000001,23.2092,211409.14858479504,9778.904875944
Iran,2020-07-31,61.57,76325.099480784,5898.884637888,861.938,66.616,287734.24806557904,15677.789513831998
Iran,2020-08-31,60.19,72040.137495264,4893.038735976,813.548,55.257,359774.38556084305,20570.828249807997
Iran,2020-09-30,54.63,80067.06938332801,4524.314170824,904.196,51.093,439841.45494417107,25095.142420631997
Iran,2020-10-31,68.06,151314.856396128,8492.176572336,1708.796,95.902,591156.3113402991,33587.318992967994
Iran,2020-11-30,72.69,343797.04895659204,13396.815432719999,3882.494,151.29,934953.3602968911,46984.134425688
Iran,2020-12-31,72.69,270004.230068904,7220.059112448,3049.153,81.536,1204957.590365795,54204.193538135994
Iran,2021-01-31,80.09,192978.07574126398,2794.036072104,2179.298,31.553,1397935.666107059,56998.22961023999
Iran,2021-02-28,81.94,211428.11788747198,2091.12166332,2387.654,23.615,1609363.783994531,59089.351273559994
Iran,2021-03-31,83.33,252075.13091424,2589.0415071840002,2846.68,29.238,1861438.914908771,61678.392780744
Iran,2021-04-30,81.48,604571.122019448,8782.0025814,6827.411,99.175,2466010.036928219,70460.395362144
Iran,2021-05-31,76.39,422289.069386904,8588.076837479999,4768.903,96.985,2888299.106315123,79048.472199624
Iran,2021-06-30,68.06,290714.96821615205,4188.176214696,3283.039,47.297,3179014.074531275,83236.64841431999
Iran,2021-07-31,68.06,658353.0178987919,6217.046828712,7434.769,70.209,3837367.092430067,89453.695243032
Iran,2021-08-31,69.91,1109582.183919456,16806.8978064,12530.492,189.8,4946949.276349523,106260.59304943199
Iran,2021-09-30,74.54,612217.9063190881,13009.052495448,6913.766,146.911,5559167.182668611,119269.64554488
Iran,2021-10-31,71.76,343249.098041808,5966.0059684319995,3876.306,67.374,5902416.28071042,125235.651513312
Iran,2021-11-30,58.8,196981.004167704,3584.96974548,2224.503,40.485,6099397.284878124,128820.621258792
Iran,2021-12-31,54.63,79505.924433912,1860.978737088,897.859,21.016,6178903.209312036,130681.59999588
Iran,2022-01-31,62.04,151481.06581226402,852.033565296,1710.673,9.622,6330384.275124299,131533.633561176
Iran,2022-02-28,62.04,696287.992679424,4207.03748568,7863.168,47.51,7026672.267803723,135740.67104685598
Iran,2022-03-31,62.04,119266.014971592,3526.8805728720004,1346.869,39.829,7145938.2827753145,139267.55161972798
Iran,2022-04-30,59.17,61388.212569407995,914.018962896,693.256,10.322,7207326.495344723,140181.57058262397
Iran,2022-05-31,57.2,10681.146613296,238.11247735199998,120.622,2.689,7218007.641958019,140419.68305997597
Iran,2022-06-30,52.1,5795.103372192,75.976387344,65.444,0.858,7223802.745330211,140495.65944731998
Iran,2022-07-31,54.0,143701.98696403202,550.873083528,1622.824,6.221,7367504.732294243,141046.53253084797
Iran,2022-08-31,53.97,146199.909936744,1882.9392779519999,1651.033,21.264,7513704.642230987,142929.47180879998
Iran,2022-09-30,53.95,20821.160705544004,600.81560388,235.133,6.785,7534525.802936531,143530.28741268
Iran,2022-10-31,53.94,9116.900829576,149.827561056,102.957,1.692,7543642.703766107,143680.114973736
Iran,2022-11-30,53.94,2226.958234632,61.896847032,25.149,0.699,7545869.662000739,143742.011820768
Iran,2022-12-31,53.94,1393.9630414560002,48.879913536000004,15.742,0.552,7547263.625042195,143790.891734304
Iraq,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2020-02-29,52.78,7.9203100719999995,0.0,0.178,0.0,7.9203100719999995,0.0
Iraq,2020-03-31,96.3,620.987906544,45.875503843999994,13.956,1.031,628.908216616,45.875503843999994
Iraq,2020-04-30,85.19,1373.951316872,45.786511596,30.878,1.029,2002.8595334880001,91.66201543999999
Iraq,2020-05-31,92.59,4175.9612374,102.87503868799999,93.85,2.312,6178.820770888,194.53705412799997
Iraq,2020-06-30,92.59,40971.941986952006,1643.90930118,920.798,36.945,47150.762757840006,1838.446355308
Iraq,2020-07-31,96.3,74112.12118866401,2832.044804228,1665.586,63.647,121262.88394650401,4670.491159536
Iraq,2020-08-31,84.26,109914.014031932,2287.946199956,2470.193,51.419,231176.89797843603,6958.437359492
Iraq,2020-09-30,61.11,127113.011849404,2162.912091516,2856.721,48.609,358289.90982784005,9121.349451008
Iraq,2020-10-31,51.85,112343.012944968,1740.065425144,2524.782,39.106,470632.92277280806,10861.414876152001
Iraq,2020-11-30,48.15,79802.063045164,1361.981859516,1793.461,30.609,550434.9858179721,12223.396735668
Iraq,2020-12-31,53.7,44006.933612744,583.922635252,989.006,13.123,594441.9194307161,12807.31937092
Iraq,2021-01-31,44.44,24480.076572088,232.89271301600002,550.162,5.234,618921.996002804,13040.212083936
Iraq,2021-02-28,84.26,73319.02227448799,342.130697436,1647.762,7.689,692241.018277292,13382.342781371999
Iraq,2021-03-31,73.15,152019.00532042,902.959844332,3416.455,20.293,844260.023597712,14285.302625703998
Iraq,2021-04-30,77.31,214534.01271871597,1147.065580596,4821.409,25.779,1058794.036316428,15432.368206299998
Iraq,2021-05-31,77.31,138287.990911384,917.910541996,3107.866,20.629,1197082.027227812,16350.278748295998
Iraq,2021-06-30,75.93,141522.013699828,804.8903870359999,3180.547,18.089,1338604.04092764,17155.169135332
Iraq,2021-07-31,75.93,277780.00244208396,1438.960154036,6242.791,32.339,1616384.043369724,18594.129289368
Iraq,2021-08-31,75.93,264829.13857514,2169.0080605040002,5951.735,48.746,1881213.1819448639,20763.137349872
Iraq,2021-09-30,75.93,119655.99542049199,1456.981084256,2689.133,32.744,2000869.177365356,22220.118434128
Iraq,2021-10-31,75.93,53333.009730276,916.931627268,1198.599,20.607,2054202.1870956318,23137.050061396
Iraq,2021-11-30,68.52,26246.127733647998,668.9992243400001,589.852,15.035,2080448.31482928,23806.049285736
Iraq,2021-12-31,68.52,12987.973634359998,347.025271076,291.89,7.799,2093436.2884636398,24153.074556812
Iraq,2022-01-31,64.81,109929.053721844,221.857674264,2470.531,4.986,2203365.342185484,24374.932231076
Iraq,2022-02-28,64.25,98225.015745504,599.0513174119999,2207.496,13.463,2301590.3579309876,24973.983548488
Iraq,2022-03-31,42.96,14447.5043465212,131.5661394432,324.6913,2.9568,2316037.8622775087,25105.549687931198
Iraq,2022-04-30,38.28,4733.94619204992,33.42103873639999,106.39008000000001,0.7510999999999999,2320771.8084695586,25138.970726667598
Iraq,2022-05-31,34.56,2490.37152694672,5.513069763599999,55.96828000000001,0.12389999999999998,2323262.1799965054,25144.4837964312
Iraq,2022-06-30,23.44,14656.71978203432,13.891689912799997,329.39318000000003,0.3121999999999999,2337918.89977854,25158.375486344
Iraq,2022-07-31,34.55,80260.7913859296,51.6733488012,1803.7703999999999,1.1613,2418179.6911644693,25210.0488351452
Iraq,2022-08-31,34.54,11561.177830703122,23.0178449452,259.82438,0.5173,2429740.8689951724,25233.0666800904
Iraq,2022-09-30,34.54,2006.5197846482404,6.945844956399996,45.094260000000006,0.1560999999999999,2431747.388779821,25240.0125250468
Iraq,2022-10-31,34.53,928.2612303608802,2.7721085251999997,20.861620000000002,0.062299999999999994,2432675.6500101816,25242.784633572002
Iraq,2022-11-30,34.53,1817.91940338432,2.7409612383999997,40.85568,0.061599999999999995,2434493.569413566,25245.525594810402
Iraq,2022-12-31,16.67,1398.9412300328804,6.976992243199995,31.439620000000005,0.1567999999999999,2435892.510643599,25252.5025870536
Ireland,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-29,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-03-31,85.19,2625.00089418,71.996206964,522.585,14.333,2625.00089418,71.996206964
Ireland,2020-04-30,90.74,17251.984980592,1140.0144530320001,3434.524,226.954,19876.985874772,1212.0106599960002
Ireland,2020-05-31,83.33,4998.9970816000005,422.985878464,995.2,84.208,24875.982956371998,1634.9965384600002
Ireland,2020-06-30,44.44,562.999990856,77.968682376,112.082,15.522,25438.982947227996,1712.9652208360003
Ireland,2020-07-31,44.44,503.00901201199997,17.992772856,100.139,3.582,25941.991959239997,1730.9579936920004
Ireland,2020-08-31,67.13,2777.0001422600003,8.996386428,552.845,1.791,28718.992101499996,1739.9543801200005
Ireland,2020-09-30,52.31,6657.999053191999,34.98594722,1325.474,6.965,35376.991154692,1774.9403273400005
Ireland,2020-10-31,81.48,25997.999613440003,120.976533072,5175.68,24.084,61374.990768132004,1895.9168604120005
Ireland,2020-11-30,81.48,11644.99592978,186.98017219199997,2318.285,37.224,73019.986697912,2082.8970326040003
Ireland,2020-12-31,84.26,16496.99175576,180.99262745599998,3284.22,36.032,89516.978453672,2263.88966006
Ireland,2021-01-31,87.96,105452.9945311,1294.007874988,20993.575,257.611,194969.972984772,3557.897535048
Ireland,2021-02-28,87.96,24359.004681012,1008.996727068,4849.389,200.871,219328.977665784,4566.894262116
Ireland,2021-03-31,84.26,16826.999905144003,280.997684628,3349.918,55.941,236155.97757092802,4847.891946744
Ireland,2021-04-30,80.56,12778.997722536,119.96186525600001,2544.042,23.882,248934.97529346403,4967.853812
Ireland,2021-05-31,55.56,13448.999960008,46.981129124,2677.426,9.353,262383.97525347205,5014.834941124001
Ireland,2021-06-30,50.0,10282.990241796,23.990363807999998,2047.137,4.776,272666.96549526806,5038.825304932001
Ireland,2021-07-31,40.09,21696.38854396048,15.3938167768,4319.31556,3.0646,294363.3540392285,5054.219121708801
Ireland,2021-08-31,41.5,42414.50621017816,56.68075067200001,8443.87702,11.284,336777.86024940666,5110.899872380801
Ireland,2021-09-30,42.16,33540.45807982896,128.0907609324,6677.232120000001,25.5003,370318.3183292356,5238.990633313201
Ireland,2021-10-31,41.59,43826.53120392888,168.0063863436,8724.98286,33.4467,414144.84953316447,5406.997019656801
Ireland,2021-11-30,41.49,97898.98402139482,183.4002031204,19489.723100000003,36.5113,512043.83355455927,5590.397222777201
Ireland,2021-12-31,42.84,154029.61365006433,180.5978111672,30664.205040000004,35.9534,666073.4472046236,5770.995033944401
Ireland,2022-01-31,17.59,349832.4997174346,229.60275050439998,69644.63032,45.7093,1015905.9469220582,6000.597784448802
Ireland,2022-02-28,13.89,107225.65517110529,168.71313763919997,21346.476160000002,33.587399999999995,1123131.6020931634,6169.3109220880015
Ireland,2022-03-31,11.11,125464.099901026,222.609077236,24977.3845,44.317,1248595.7019941895,6391.919999324002
Ireland,2022-04-30,11.11,55219.62529986008,272.2961546396,10993.119260000001,54.2087,1303815.3272940496,6664.216153963602
Ireland,2022-05-31,5.56,26834.496784058403,102.18357911159998,5342.2098000000005,20.342699999999997,1330649.824078108,6766.399733075202
Ireland,2022-06-30,5.56,29102.612284416642,81.8846973728,5793.74608,16.3016,1359752.4363625245,6848.284430448001
Ireland,2022-07-31,11.11,38713.84099539472,133.69202866319998,7707.14884,26.615399999999998,1398466.2773579191,6981.976459111202
Ireland,2022-08-31,11.11,8622.31035120768,96.57879520519998,1716.52896,19.226899999999997,1407088.5877091268,7078.555254316401
Ireland,2022-09-30,11.11,6377.9653029892,47.58088821919999,1269.7249,9.472399999999999,1413466.5530121159,7126.136142535601
Ireland,2022-10-31,11.11,7489.87958570976,97.9747169184,1491.08472,19.5048,1420956.4325978255,7224.110859454001
Ireland,2022-11-30,11.11,5863.80931109008,94.4831545476,1167.36676,18.8097,1426820.2419089156,7318.594014001601
Ireland,2022-12-31,5.56,9819.4909880688,140.00356386520002,1954.8636000000001,27.8719,1436639.7328969843,7458.597577866801
Isle of Man,2020-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,2020-02-29,,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,2020-03-31,,44.000031533999994,0.0,520.501,0.0,44.000031533999994,0.0
Isle of Man,2020-04-30,,266.999878194,26.00012238,3158.491,307.57,310.99990972800003,26.00012238
Isle of Man,2020-05-31,,27.000328667999998,8.000128692,319.402,94.638,338.00023839600004,34.000251072
Isle of Man,2020-06-30,,0.0,0.0,0.0,0.0,338.00023839600004,34.000251072
Isle of Man,2020-07-31,,0.0,0.0,0.0,0.0,338.00023839600004,34.000251072
Isle of Man,2020-08-31,,0.0,0.0,0.0,0.0,338.00023839600004,34.000251072
Isle of Man,2020-09-30,,4.00014888,0.0,47.32,0.0,342.000387276,34.000251072
Isle of Man,2020-10-31,,13.000230258000002,0.0,153.787,0.0,355.000617534,34.000251072
Isle of Man,2020-11-30,,16.000257384,1.00003722,189.276,11.83,371.000874918,35.000288292
Isle of Man,2020-12-31,,8.000213226,0.0,94.639,0.0,379.00108814400005,35.000288292
Isle of Man,2021-01-31,,55.000102817999995,0.0,650.627,0.0,434.00119096200007,35.000288292
Isle of Man,2021-02-28,,48.99996403200001,0.0,579.648,0.0,483.0011549940001,35.000288292
Isle of Man,2021-03-31,,1081.999949322,4.000064346,12799.583,47.319,1565.0011043160002,39.000352638
Isle of Man,2021-04-30,,20.000237195999997,0.0,236.594,0.0,1585.0013415120002,39.000352638
Isle of Man,2021-05-31,,6.000138786,0.0,70.979,0.0,1591.0014802980002,39.000352638
Isle of Man,2021-06-30,,20.000237195999997,0.0,236.594,0.0,1611.001717494,39.000352638
Isle of Man,2021-07-31,,3020.9999268660004,2.00007444,35737.099,23.66,4632.001644360001,41.000427078
Isle of Man,2021-08-31,,2008.9999623899998,7.000091471999999,23765.585,82.80799999999999,6641.00160675,48.00051855
Isle of Man,2021-09-30,,901.000228824,3.00011166,10658.436,35.49,7542.001835574,51.000630210000004
Isle of Man,2021-10-31,,2102.000127024,6.000054251999999,24865.736,70.978,9644.001962598,57.000684462
Isle of Man,2021-11-30,,1587.000063408,8.999996843999998,18773.512,106.466,11231.002026006001,66.000681306
Isle of Man,2021-12-31,,4134.999883752001,1.00003722,48915.228,11.83,15366.001909758,67.000718526
